year,country,title,doc
2017,United States,Perceptions of Cockpit Configurations: A Culture and Gender Analysis,"<title>Perceptions of Cockpit Configurations: A Culture and Gender Analysis</title> <excerpt>Objective: With the advancement of technology in recent years the topic of autonomous, pilotless cockpits have emerged. The rhetoric of this article revolves around passenger perceptions and their willingness to fly on board such aircraft.</excerpt>"
2017,Netherlands,The Influence of Surprise on Upset Recovery Performance in Airline Pilots,"<title>The Influence of Surprise on Upset Recovery Performance in Airline Pilots</title> <excerpt>Objective: The aim of this study was to test if performance of airline pilots, in performing an aerodynamic stall recovery procedure, decreases when they are surprised, compared to when they anticipate a stall event. Background: New flight-safety regulations for commercial aviation recommend the introduction of surprise and startle in upset prevention and recovery training.</excerpt>"
2017,United States,Multimodal Information Presentation in Support of NextGen Operations,"<title>Multimodal Information Presentation in Support of NextGen Operations</title> <excerpt>Objective: This study examined the effectiveness of visual, auditory, tactile, and redundant auditory-visual information presentation in the context of a medium-fidelity ‘Next Generation Air Transportation System’ (NextGen) flight simulation. Background: Data overload, especially in the visual channel, and associated breakdowns in monitoring represent a major challenge in aviation.</excerpt>"
2017,France - United States,Pilot Flying and Pilot Monitoring’s Aircraft State Awareness During Go-Around Execution in Aviation: A Behavioral and Eye Tracking Study,"<title>Pilot Flying and Pilot Monitoring’s Aircraft State Awareness During Go-Around Execution in Aviation: A Behavioral and Eye Tracking Study</title> <excerpt>Objective: Examination of the performance and visual scanning of aircrews during final approach and an unexpected go-around maneuver. Background: Accident and incident analyses have revealed that go-around procedures are often imperfectly performed because of their complexity, their high time stress, and their rarity of occurrence that avails little time for practice.</excerpt>"
2016,United Kingdom,Investigating Non-Technical Skills in Scottish and English Aircraft Maintenance Teams Using a Mixed Methodology of Interviews and a Questionnaire,"<title>Investigating Non-Technical Skills in Scottish and English Aircraft Maintenance Teams Using a Mixed Methodology of Interviews and a Questionnaire</title> <excerpt>Objective: The aim of this study was to identify the non-technical skills used by aircraft maintenance crews. Background: Aircraft maintenance is a vital aspect of aviation, with failures in aircraft maintenance linked to one third of aircraft malfunctions.</excerpt>"
2016,Canada,Exposure to Disturbance Motion During Practice in an Analog of a Flight Task Influences Flight Control of Naive Participants,"<title>Exposure to Disturbance Motion During Practice in an Analog of a Flight Task Influences Flight Control of Naive Participants</title> <excerpt>Objective: This article examines whether strategies and performance differed depending on whether naive participants were exposed to motion disturbance during practice of a tracking task. Background: Despite several decades of research, there is still debate regarding whether physical motion during flight simulation training improves later performance.</excerpt>"
2016,United States,Current NEXRAD Cannot Reliably Enable Safe Flight Around Heavy Weather,"<title>Current NEXRAD Cannot Reliably Enable Safe Flight Around Heavy Weather</title> <excerpt>Objective: We wished to assess whether current-generation in-cockpit looping Next-Generation Radar (NEXRAD) can reliably enable safe flight around severe (“heavy”) convective weather. Background: Numerous studies suggest that estimating the closest point of approach (CPA) to heavy weather is difficult, and that current in-cockpit NEXRAD may be intrinsically inadequate for the task.</excerpt>"
2016,Australia,The Use of Simulation in Ab Initio Pilot Training,"<title>The Use of Simulation in Ab Initio Pilot Training</title> <excerpt>Objective: This article examines the practical impacts of integrating simulation-based training into an ab initio pilot-training course. Background: As flight simulation technology has become more advanced, and the associated costs have been reduced, there has been a corresponding increase in the use of flight simulation during ab initio phases of pilot training.</excerpt>"
2016,United States,Human Performance Risks and Benefits of Adaptive Systems on the Flight Deck,"<title>Human Performance Risks and Benefits of Adaptive Systems on the Flight Deck</title> <excerpt>Objective: Human performance risks and benefits of adaptive systems were identified through a systematic analysis and pilot evaluation of adaptive system component types and characteristics. Background: As flight-deck automation is able to process ever more types of information in sophisticated ways to identify situations, it is becoming more realistic for adaptive systems to adapt behavior based on their own authority.</excerpt>"
2016,United States,"Effects of NextGen Concepts of Operation for Separation Assurance and Interval Management on Air Traffic Controller Situation Awareness, Workload, and Performance","<title>Effects of NextGen Concepts of Operation for Separation Assurance and Interval Management on Air Traffic Controller Situation Awareness, Workload, and Performance</title> <excerpt>Objective: Determine how combinations of NextGen-automation concepts for separation assurance and spacing affect air traffic controller (ATCo) situation awareness, workload, and performance. Background: In previous research, situation awareness was not measured with valid and reliable instruments.</excerpt>"
2015,Denmark - Japan - Norway,Impact of Mindfulness Training on Physiological Measures of Stress and Objective Measures of Attention Control in a Military Helicopter Unit,"<title>Impact of Mindfulness Training on Physiological Measures of Stress and Objective Measures of Attention Control in a Military Helicopter Unit</title> <excerpt>Objective: This study sought to determine if mindfulness training (MT) has a measurable impact on stress and attentional control as measured by objective physiological and psychological means. Background: Periods of persistent, intensive work demands are known to compromise recovery and attentional capacity.</excerpt>"
2015,United States,Airdrop Guidance Display Format for Precision Airdrop Application on an Auxiliary Display Equipped Aircraft,<title>Airdrop Guidance Display Format for Precision Airdrop Application on an Auxiliary Display Equipped Aircraft</title> <excerpt>Objective: To evaluate a new display format for Airdrop Guidance intended to enhance precision-flight capability for high-altitude single-pass airdrop profiles. Background: Operational military environments are demanding that airdrops are increasingly precise while simultaneously protecting Air Force assets through high-altitude drops.</excerpt>
2015,Australia - Canada,Flight Examiners’ Methods of Ascertaining Pilot Proficiency,"<title>Flight Examiners’ Methods of Ascertaining Pilot Proficiency</title> <excerpt>Objective: To determine how flight examiners reason and which methods they use when assessing the competencies of pilots for continued accreditation purposes and type-rating training. Background: Early work on pilot performance assessment focused on measurement models, including the accuracy and reliability of the scores attributed to the human factors variables included.</excerpt>"
2015,Germany,Interrater Reliability at the Top End: Measures of Pilots’ Nontechnical Performance,<title>Interrater Reliability at the Top End: Measures of Pilots’ Nontechnical Performance</title> <excerpt>Objective: The aim of this study was to analyze influences on interrater reliability and within-group agreement within a highly experienced rater group when assessing pilots’ nontechnical skills. Background: Nontechnical skills of pilots are crucial for the conduct of safe flight operations.</excerpt>
2015,Israel,Grip Force as a Measure of Stress in Aviation,"<title>Grip Force as a Measure of Stress in Aviation</title> <excerpt>Objective: We conducted an exploratory investigation of whether grip force could be an indicator of stress in aviation. Background: Pilots might experience stress when anticipating failure to meet task demands and therefore, higher levels of stress can be used as a trigger for engaging automatic assistance.</excerpt>"
2015,Netherlands,Stall Recovery in a Centrifuge-Based Flight Simulator With an Extended Aerodynamic Model,"<title>Stall Recovery in a Centrifuge-Based Flight Simulator With an Extended Aerodynamic Model</title> <excerpt>We investigated the performance of 12 airline pilots in recovering from an asymmetrical stall in a flight simulator featuring an extended aerodynamic model of a transport-category aircraft, and a centrifuge-based motion platform capable of generating enhanced buffet motion and g-cueing. All pilots had difficulties in applying the correct recovery template, as their initial response was to counter the wing drop rather than to unload the aircraft.</excerpt>"
2015,Portugal,Improving the Selection of Air Force Pilot Candidates Using Latent Trajectories: An Application of Latent Growth Mixture Modeling,"<title>Improving the Selection of Air Force Pilot Candidates Using Latent Trajectories: An Application of Latent Growth Mixture Modeling</title> <excerpt>Latent growth mixture modeling is a statistical approach that models longitudinal data, grouping individuals who share similar longitudinal data patterns into latent classes. We evaluated the application of this method in a sample of ab initio pilot applicants (N = 297), using longitudinal data collected from a military flight-screening program (where the applicants flew seven required flights), resulting in a final pass–fail outcome.</excerpt>"
2015,Australia,Fear-Potentiated Startle: A Review from an Aviation Perspective,<title>Fear-Potentiated Startle: A Review from an Aviation Perspective</title> <excerpt>Pilot performance following unexpected critical events has been either ineffective or inappropriate in some recent aircraft accidents. The deleterious effects of startle have been identified as causal or contributory in these events.</excerpt>
2015,United States,Flight-Deck Surface Trajectory-Based Operations,<title>Flight-Deck Surface Trajectory-Based Operations</title> <excerpt>The results of three piloted simulations investigating flight-deck surface trajectory-based operations (STBO) are presented. Commercial transport pilots were given taxi clearances with time and speed components on the primary flight display and were required to taxi to the departing runway or intermediate intersections.</excerpt>
2015,United States,VFR Into IMC: Using Simulation to Improve Weather-Related Decision-Making,<title>VFR Into IMC: Using Simulation to Improve Weather-Related Decision-Making</title> <excerpt>Safety-related training policies restrict pilots from encountering challenging weather during flight training. This potentially inhibits the development of critical decision-making skills.</excerpt>
2015,United States,Predictive Validity of UAS/RPA Sensor Operator Training Qualification Measures,"<title>Predictive Validity of UAS/RPA Sensor Operator Training Qualification Measures</title> <excerpt>U.S. Air Force sensor operators (SOs) are enlisted aviators who work side-by-side with unmanned aerial systems/remotely piloted aircraft (UAS/RPA) pilots, providing assistance with all aspects of aircraft employment and sensor management.</excerpt>"
2015,United States,The Effect of Fatigue on Air Traffic Controllers,<title>The Effect of Fatigue on Air Traffic Controllers</title> <excerpt>Fatigue has been on the National Transportation Safety Board’s (NTSB) “most wanted list” since 1990 and remains a topic of active investigation. The focus of this article is summarizing the effect of fatigue on air traffic controllers.</excerpt>
2015,Norway,Mindfulness-Based Mental Training in a High-Performance Combat Aviation Population: A One-Year Intervention Study and Two-Year Follow-Up,<title>Mindfulness-Based Mental Training in a High-Performance Combat Aviation Population: A One-Year Intervention Study and Two-Year Follow-Up</title> <excerpt>This study tested the feasibility and value of mindfulness training (MT) in a Norwegian military combat aircraft squadron (n = 21). No objective measures of performance were included in this study.</excerpt>
2014,Australia,Examining the Effectiveness of Pre-Flight Cabin Safety Announcements in Commercial Aviation,"<title>Examining the Effectiveness of Pre-Flight Cabin Safety Announcements in Commercial Aviation</title> <excerpt>The aim of this study was to test 3 different pre-flight safety videos (no humor, with humor, and use of a celebrity) in terms of their memorability for the key safety messages. A secondary aim was to test changes in participants’ mood as a result of being exposed to different safety videos.</excerpt>"
2014,United States,Comparative Analysis of Procedures for Dual and Triple Closely Spaced Parallel Runways,"<title>Comparative Analysis of Procedures for Dual and Triple Closely Spaced Parallel Runways</title> <excerpt>This article provides a comparative analysis of 2 experiments on procedures to increase the capacity of closely spaced parallel runways under low-visibility conditions. The common goal for both studies was to achieve visual meteorological capacity under instrument meteorological conditions, when landing aircraft on parallel runways 750 ft apart.</excerpt>"
2014,Netherlands,The Duration of Automation Bias in a Realistic Setting,"<title>The Duration of Automation Bias in a Realistic Setting</title> <excerpt>Whereas in most studies conducted previously the effect of automation bias has been investigated in terms of an instantaneous decision, this study is aimed at quantifying its duration. Automation bias is modeled as a stochastic process using a unimodal log-log probability distribution.</excerpt>"
2014,United States,A Survey Methodology for Measuring Safety-Related Trends in the National Airspace System,"<title>A Survey Methodology for Measuring Safety-Related Trends in the National Airspace System</title> <excerpt>Making informed judgments about the effects of technological, human, or environmental changes on civil aviation requires reliable information. The National Aviation Operational Monitoring Service (NAOMS), a research project under NASA’s Aviation Safety Program, developed and tested a survey methodology designed to provide statistically reliable information on changes over time in safety-related events in the national airspace.</excerpt>"
2014,New Zealand,"Effect of Mild Hypoxia on Working Memory, Complex Logical Reasoning, and Risk Judgment","<title>Effect of Mild Hypoxia on Working Memory, Complex Logical Reasoning, and Risk Judgment</title> <excerpt>Mild hypoxia, typically equivalent to a pressurized aircraft cabin altitude of 2,438 m (8,000 ft), does not generally affect well-learned cognitive, vigilance, and perceptual-motor performance. Learning and novel and complex cognitive tasks involving multiple demands, however, might be impaired.</excerpt>"
2014,United States,Improving the Pilot Selection System: Statistical Approaches and Selection Processes,"<title>Improving the Pilot Selection System: Statistical Approaches and Selection Processes</title> <excerpt>Pilot selection systems traditionally use one of three statistical approaches to model candidate performance: multiple linear regression, linear discriminant analysis, and logistic regression. This article reviews the literature comparing selection decisions using these three approaches and compares the classification accuracy of linear discriminant analysis and logistic regression to the results from two Monte Carlo simulations.</excerpt>"
2014,Canada,North American Ab Initio Flight Training for Chinese Pilots: A Case Study on Selection,<title>North American Ab Initio Flight Training for Chinese Pilots: A Case Study on Selection</title> <excerpt>This article outlines a method for selecting pilot candidates for ab initio flight training at a North American flight training unit (FTU) serving the Chinese market. Over the past 4 years the FTU has developed and implemented a ground-school-based method of assessment and selection for Chinese candidates.</excerpt>
2014,United States,Enhancing NextGen RNAV Capabilities: Human Performance Evaluation of NRS Waypoint Nomenclatures,"<title>Enhancing NextGen RNAV Capabilities: Human Performance Evaluation of NRS Waypoint Nomenclatures</title> <excerpt>As part of the Next Generation Air Transportation System (NextGen) initiative, a redevelopment of the high-altitude airspace is underway to realize the benefits of area navigation (RNAV) capabilities. Three nomenclatures were evaluated as possible alternatives to the current waypoint nomenclature used in the Navigation Reference System (NRS).</excerpt>"
2014,France,Why Aircraft Maintenance Technicians Sometimes Do Not Use Their Maintenance Documents: Towards a New Qualitative Perspective,<title>Why Aircraft Maintenance Technicians Sometimes Do Not Use Their Maintenance Documents: Towards a New Qualitative Perspective</title> <excerpt>The aim of this article is to present an exploratory study aiming to understand the use of maintenance documentation by the technicians in the aircraft maintenance context and why they do not systematically use it. We seek to establish a global model based on the results.</excerpt>
2014,Germany,The Role of the Helicopter Pilot in Terms of Relevant Requirements for Helicopter Takeoff,"<title>The Role of the Helicopter Pilot in Terms of Relevant Requirements for Helicopter Takeoff</title> <excerpt>Currently, the German Aerospace Center performs research on assistance systems for helicopters that help pilots to perform their missions even in bad weather conditions. One part of the assistance system is the navigation system with automatic flight path planning.</excerpt>"
2014,South Africa,The Development of a Measure to Assess Perceptions of the Advanced Aircraft Training Climate,"<title>The Development of a Measure to Assess Perceptions of the Advanced Aircraft Training Climate</title> <excerpt>Training attitudes and airline pilots' specific learning experiences are antecedents, which affect human behavior on the flight deck in various ways. This article reports on the development and psychometric evaluation of a scale to assess aviators' perceptions of the training environment associated with technologically complex advanced aircraft.</excerpt>"
2013,France,Communication and Flexibility in Aircrews Facing Unexpected and Risky Situations,"<title>Communication and Flexibility in Aircrews Facing Unexpected and Risky Situations</title> <excerpt>This study examined the differences in communication patterns of ""low-flexible"" and ""high-flexible"" aircrews facing unexpected situations. During a flight simulation, 10 3-member aircrews were confronted with 2 events associated with low risk level (technical failure) and high risk level (threat to flight safety).</excerpt>"
2013,New Zealand,Barriers to Intra-Aircraft Communication and Safety: The Perspective of the Flight Attendants,<title>Barriers to Intra-Aircraft Communication and Safety: The Perspective of the Flight Attendants</title> <excerpt>Failures of communication and teamwork between cabin crew and flight deck crew have been implicated in a number of fatal accidents involving commercial aircraft. This study was designed to identify perceived barriers to effective teamwork and communication between pilots and flight attendants in airline operations.</excerpt>
2013,Canada,Effects of Lighting and Distraction on the Black Hole Illusion in Visual Approaches,"<title>Effects of Lighting and Distraction on the Black Hole Illusion in Visual Approaches</title> <excerpt>Two possible causes of the black hole illusion (BHI), lighting and distraction, were examined using distance estimations in nonpilots. In a computer-simulated cockpit environment, participants estimated distance across 2 lighting conditions and 3 levels of distraction.</excerpt>"
2013,United States,Functional Allocation of Roles Between Humans and Automation for a Pairing Tool Used for Simultaneous Approaches,"<title>Functional Allocation of Roles Between Humans and Automation for a Pairing Tool Used for Simultaneous Approaches</title> <excerpt>Aircraft operations on parallel runways continue to motivate research into tools that can improve capacity safely by defining and automating procedures. However, there is no formal process or automation tool today to assist the air traffic controller with pairing aircraft for simultaneous approaches.</excerpt>"
2013,United States,Using System-Wide Trust Theory to Reveal the Contagion Effects of Automation False Alarms and Misses on Compliance and Reliance in a Simulated Aviation Task,"<title>Using System-Wide Trust Theory to Reveal the Contagion Effects of Automation False Alarms and Misses on Compliance and Reliance in a Simulated Aviation Task</title> <excerpt>System-wide trust theory (Keller & Rice, 2010) suggests that automated aids associated with multiple independent gauges tend to be treated as one system. Meyer's (2001, 2004) compliance-reliance model indicates that false-alarm-prone and miss-prone automated aids affect operator behavior differently.</excerpt>"
2013,United States,Pilot-ATC Communication Conflicts: Implications for NextGen,"<title>Pilot-ATC Communication Conflicts: Implications for NextGen</title> <excerpt>In the planned NextGen aviation operations, it will be critical to ensure shared situational understanding and cooperative problem solving between aircrews and air traffic controllers (ATC). A first step in predicting how future changes will impact flight crews and ATC is to examine the current system and to pinpoint problematic areas that could be ameliorated or exacerbated by advanced automation and heavier traffic density.</excerpt>"
2013,Canada,"Investigating the Validity of Previous Flying Experience, Both Actual and Simulated, in Predicting Initial and Advanced Military Pilot Training Performance","<title>Investigating the Validity of Previous Flying Experience, Both Actual and Simulated, in Predicting Initial and Advanced Military Pilot Training Performance</title> <excerpt>This study examined the validity of cognitive ability, previous flying experience, and a simulation in predicting the job knowledge and flying performance of military pilots undergoing training. Archival data were analyzed for 300 Canadian pilot candidates who attempted entry-level military pilot training and 150 candidates who completed intermediate-level training on fixed-wing aircraft.</excerpt>"
2013,French Southern Territories - United States,Safety Versus Passenger Service: The Flight Attendants' Dilemma,"<title>Safety Versus Passenger Service: The Flight Attendants' Dilemma</title> <excerpt>After 9/11, new security duties were instituted at many U.S. air carriers and existing safety and security duties received increased emphasis.</excerpt>"
2013,France,Effects of an Automated Conflict Solver on the Visual Activity of Air Traffic Controllers,"<title>Effects of an Automated Conflict Solver on the Visual Activity of Air Traffic Controllers</title> <excerpt>ERASMUS is a ""subliminal"" automated aid system designed to reduce air traffic controllers' workload. Prior experiments showed that ERASMUS reduced subjective ratings of mental workload.</excerpt>"
2013,Canada - Switzerland,Airport Security Screener Competency: A Cross-Sectional and Longitudinal Analysis,"<title>Airport Security Screener Competency: A Cross-Sectional and Longitudinal Analysis</title> <excerpt>The performance of 5,717 aviation security screeners in detecting prohibited items in x-ray images of passenger bags was analyzed over a period of 4 years. The measure used in this study was detection performance on the X-Ray Competency Assessment Test (X-Ray CAT) and performance on this measure was obtained on an annual basis.</excerpt>"
2013,United States,Effect of HFACS and Non-HFACS-Related Factors on Fatalities in General Aviation Accidents Using Neural Networks,<title>Effect of HFACS and Non-HFACS-Related Factors on Fatalities in General Aviation Accidents Using Neural Networks</title> <excerpt>This study applied a backpropagation artificial neural network approach to investigate both the Human Factors Analysis and Classification System (HFACS)-related unsafe act tiers of factors and other non-HFACS factors in an attempt to recognize patterns for general aviation accident fatalities. Data were obtained from the HFACS database and extracted from the National Transportation Safety Board database from 1990 to 2002.</excerpt>
2013,Portugal,"Selection of Air Force Pilot Candidates: A Case Study on the Predictive Accuracy of Discriminant Analysis, Logistic Regression, and Four Neural Network Types","<title>Selection of Air Force Pilot Candidates: A Case Study on the Predictive Accuracy of Discriminant Analysis, Logistic Regression, and Four Neural Network Types</title> <excerpt>We evaluated the predictive classification accuracy of discriminant analysis, logistic regression and four neural network typologies (multiple layer perceptrons, radial basis networks, probabilistic neural networks, and linear neural networks) on a flight screening program with a pass-fail criterion using several psychometric tests as predictors. A stepwise (for logistic regression and discriminant analysis) and sensitivity (for neural networks) selection procedure identified spatial visualization, eye-hand-foot coordination, and concentration capacity as significant predictors.</excerpt>"
2013,Australia,"Experience, Competence, or Syllabus? Influences on Flight Hours at Licensing of Commercial Pilots","<title>Experience, Competence, or Syllabus? Influences on Flight Hours at Licensing of Commercial Pilots</title> <excerpt>Competency-based training is a training philosophy that has become well established in many countries around the world, predominately in the vocational education and training sector. In some of these countries, the concept has been extended to include aviation flight training.</excerpt>"
2013,Ireland - Spain,"Understanding and Improving Flight Crew Performance of the Preflight, Flight Planning, and Briefing Task","<title>Understanding and Improving Flight Crew Performance of the Preflight, Flight Planning, and Briefing Task</title> <excerpt>The preflight, flight planning, and briefing task is critical both from an operational and a safety and human factors perspective. This article reports on research related to the advancement of a qualitative model of this task (ie, normal practice and its challenges), along with the requirements for best practice in briefing.</excerpt>"
2013,"Korea, Republic of",Attitude Indicator Design and Reference Frame Effects on Unusual Attitude Recoveries,"<title>Attitude Indicator Design and Reference Frame Effects on Unusual Attitude Recoveries</title> <excerpt>The objectives of this study were to examine the combination effects of the attitude directional indicator (ADI) formats and the 2 reference frames (moving horizon [MH] and moving aircraft [MA]) on unusual attitude recovery performance. Three ADI display formats were examined: (a) conventional MH; (b) perspective-view aircraft symbol (PAS), which replaced the conventional miniature aircraft symbol with a pictorial moving aircraft symbol; and (c) command, which presented the appropriate direction for recovery using the pitch or roll arrow.</excerpt>"
2013,India,Risk Perception and Safety Attitudes in Indian Army Aviators,"<title>Risk Perception and Safety Attitudes in Indian Army Aviators</title> <excerpt>Risk perception and safety attitudes with respect to risk taking and hazardous events were studied in 275 army helicopter pilots using a questionnaire-based method. Results indicated that higher risk-taking tendency was associated with low scores on both the delayed risk and immediate high risk components of risk perception, and with lower levels of self-confidence and safety orientation attitudes.</excerpt>"
2013,United States,Measuring the Impact of NextGen Operating Concepts for Separation Assurance on Pilot Situation Awareness and Workload,"<title>Measuring the Impact of NextGen Operating Concepts for Separation Assurance on Pilot Situation Awareness and Workload</title> <excerpt>We determined the effect of NextGen concepts of operation for separation assurance on pilot situation awareness and workload using an online probe technique. We also evaluated the probe technique for sensitivity, diagnosticity, and validity with respect to different NextGen separation assurance operating concepts.</excerpt>"
2012,United States,Pilots as Weather Briefers: The Direct Use of Aviation Weather Products by General Aviation Pilots,"<title>Pilots as Weather Briefers: The Direct Use of Aviation Weather Products by General Aviation Pilots</title> <excerpt>When planning a flight, pilots have traditionally consulted with trained weather briefers who gather, select, review, and to some extent interpret aviation weather products for them. Today, pilots can directly access these same weather products from their own computers, aircraft cockpits, and mobile devices, and choose to skip the services offered by weather briefers.</excerpt>"
2012,United States,Measurement and Modeling of Display Clutter in Advanced Flight Deck Technologies,"<title>Measurement and Modeling of Display Clutter in Advanced Flight Deck Technologies</title> <excerpt>Clutter is a key concern in the design of complex displays, particularly in safety-critical domains such as aviation. The objective of this research was to investigate techniques for measuring subjective perceptions of clutter and to model the predicted impacts of clutter on pilot performance within the context of advanced flight deck technologies.</excerpt>"
2012,United States,An Accessible Cognitive Modeling Tool for Evaluation of Pilot-Automation Interaction,"<title>An Accessible Cognitive Modeling Tool for Evaluation of Pilot-Automation Interaction</title> <excerpt>Various cognitive modeling techniques and tools have been developed to support description and prediction of human behavior in complex systems. GOMS (Goals, Operators, Methods and Selection rules) modeling methods have been used in human-computer interaction (HCI) analysis for many years and are considered easy to learn.</excerpt>"
2012,United States,Using Model Checking to Explore Checklist-Guided Pilot Behavior,"<title>Using Model Checking to Explore Checklist-Guided Pilot Behavior</title> <excerpt>Pilot noncompliance with checklists has been associated with aviation accidents. This noncompliance can be influenced by complex interactions among the checklist, pilot behavior, aircraft automation, device interfaces, and policy, all within the dynamic flight environment.</excerpt>"
2012,United States,Conflict Resolution Maneuvers in Air Traffic Control: Investigation of Operational Data,"<title>Conflict Resolution Maneuvers in Air Traffic Control: Investigation of Operational Data</title> <excerpt>Little is known about air traffic controllers' preferred maneuvers to resolve conflicts between pairs of aircraft, despite the topic's importance of to the planned NextGen system. We analyzed 256 cases of conflict resolution maneuvering from radar track data from 5 U.S.</excerpt>"
2012,France,Cognitive-Adaptation Training for Improving Performance and Stress Management of Air Force Pilots,"<title>Cognitive-Adaptation Training for Improving Performance and Stress Management of Air Force Pilots</title> <excerpt>This study investigated the effects of cognitive-adaptation training on flight performance and stress management in a sample of pilot cadets who were undergoing a basic flying program (N = 21). The aim of the training was to enhance the participants' awareness of the cognitive processes that they used in a given situation, and to strengthen reflective processes.</excerpt>"
2012,Australia,Evaluation of a Virtual Reality Parachute Training Simulator: Assessing Learning in an Off-Course Augmented Feedback Training Schedule,<title>Evaluation of a Virtual Reality Parachute Training Simulator: Assessing Learning in an Off-Course Augmented Feedback Training Schedule</title> <excerpt>This study evaluated the effectiveness of a virtual reality parachute training simulator as part of an extant training schedule in the Australian Army. A simulation group received training in the simulator and a non-simulation group received only classroom-based instruction.</excerpt>
2012,United States,The Effects of Spatial Disorientation on Cognitive Processing,"<title>The Effects of Spatial Disorientation on Cognitive Processing</title> <excerpt>Previous research exploring the relationship between spatial orientation and cognition shows that if balance and orientation are unstable, there is a natural tendency to direct all mental resources to regaining orientation. To expand this line of research, this study examined how disorientation affects aviators' cognition while actively piloting a flight simulator.</excerpt>"
2012,United States,Safety Locus of Control and Accident Involvement Among Army Aviators,<title>Safety Locus of Control and Accident Involvement Among Army Aviators</title> <excerpt>In this study we assessed the relationship between locus of control (LOC) and accident involvement among U.S. Army aviators.</excerpt>
2012,Netherlands,Training Effectiveness of Whole Body Flight Simulator Motion: A Comprehensive Meta-Analysis,"<title>Training Effectiveness of Whole Body Flight Simulator Motion: A Comprehensive Meta-Analysis</title> <excerpt>We present a meta-analysis of 24 effect sizes from transfer of training experiments using whole body simulator motion as an independent variable. Three moderator variables were investigated: experiment design, task type, and subjects' experience.</excerpt>"
2012,"Korea, Republic of",The Need of Leader-Subordinate Reciprocal Dyadic Trust to Build the Subordinate's Trust in the Organization: The Case of Korean Air Pilots,"<title>The Need of Leader-Subordinate Reciprocal Dyadic Trust to Build the Subordinate's Trust in the Organization: The Case of Korean Air Pilots</title> <excerpt>This article examines two-way trust (leader's trust in subordinate and subordinate's trust in his or her leader) in the context of the leader-subordinate dyad, and the relationship between the subordinate's perception of this two-way trust and the subordinate's trust in the organization. Based on a survey with a sample of 182 Korean Air pilots, the results show that a perceived leader's trust in a subordinate is positively related to the subordinate's trust in that leader, and that a subordinate's trust in his or her leader mediates the relationship between the leader's trust in subordinate and the subordinate's trust in the organization.</excerpt>"
2012,United States,The Effects of Scenario-Based Training on Pilots' Use of an Emergency Whole-Plane Parachute,<title>The Effects of Scenario-Based Training on Pilots' Use of an Emergency Whole-Plane Parachute</title> <excerpt>This study examined the effects of scenario-based training (SBT) on pilots' use of an emergency whole-plane parachute. An SBT intervention instructed pilots in the knowledge and skills necessary for parachute use.</excerpt>
2012,Netherlands,"The Influence of Automation Support on Performance, Workload, and Situation Awareness of Air Traffic Controllers","<title>The Influence of Automation Support on Performance, Workload, and Situation Awareness of Air Traffic Controllers</title> <excerpt>A decision support tool, called Speed and Route Advisor (SARA), was developed at Schiphol Airport to help air traffic controllers achieve increased accuracy in traffic delivery. Its influence on controller performance, workload, and situation awareness was evaluated in a real-time simulation and in an operational trial.</excerpt>"
2012,United States,Time to Solo as a Predictor of Performance in Civilian Flight Training,<title>Time to Solo as a Predictor of Performance in Civilian Flight Training</title> <excerpt>Civilian and military flight schools have long used the amount of time needed to solo as a benchmark for students. The researcher used regression analysis of student training records to see whether the amount of time a student needed to solo could predict the time needed to earn a private pilot license or the ability to pass the private pilot checkride on the first try.</excerpt>
2012,Greece,Refresher Training for Air Traffic Controllers: Is It Adequate to Meet the Challenges of Emergencies and Abnormal Situations?,<title>Refresher Training for Air Traffic Controllers: Is It Adequate to Meet the Challenges of Emergencies and Abnormal Situations?</title> <excerpt>An observational field study was carried out to examine the degree that refresher training in air traffic control can account for the demands of real-world emergencies. The refresher-training exercises of 21 teams of en route controllers were observed and a number of real incidents were analyzed at a major European Area Control Centre.</excerpt>
2012,France - Netherlands,Using Item Response Theory to Evaluate Measurement Precision of Selection Tests at the French Pilot Training,"<title>Using Item Response Theory to Evaluate Measurement Precision of Selection Tests at the French Pilot Training</title> <excerpt>In pilot selection settings, decisions are often based on cutoff scores. In item response theory the measurement precision of a test score can be evaluated by its degree of information.</excerpt>"
2012,Netherlands,Eye Movements as an Indicator of Situation Awareness in a Flight Simulator Experiment,"<title>Eye Movements as an Indicator of Situation Awareness in a Flight Simulator Experiment</title> <excerpt>This article discusses the potential for eye movements as a means to assess situation awareness (SA) in a flight simulator setting. In a scenario, SA was hampered by introducing a system malfunction in the form of a fuel leak that resulted in a fuel imbalance.</excerpt>"
2012,New Zealand,Effects of Pilot Experience on Recall of Information From Graphical Weather Displays,<title>Effects of Pilot Experience on Recall of Information From Graphical Weather Displays</title> <excerpt>Good weather-related decision making is critical for the safe conduct of general aviation flights. A number of tools have been developed in recent years to help pilots visualize the actual and forecast weather for their planned flight.</excerpt>
2012,"Taiwan, Province of China",Burnout and Work Engagement Among Cabin Crew: Antecedents and Consequences,"<title>Burnout and Work Engagement Among Cabin Crew: Antecedents and Consequences</title> <excerpt>Flight attendants play an essential role in ensuring cabin safety and offering services on board. This study applied the job demands-resources model to explore burnout and work engagement among cabin crew and investigate the possible antecedents and consequences, using a sample of 305 Taiwanese flight attendants.</excerpt>"
